,period,region,technology,cost
478,2010,CAZ,Light Truck and SUV,0.357497565545242
479,2015,CAZ,Light Truck and SUV,0.270906224438783
480,2020,CAZ,Light Truck and SUV,0.183159550327404
481,2025,CAZ,Light Truck and SUV,0.182127298334071
482,2030,CAZ,Light Truck and SUV,0.18100216342167602
483,2035,CAZ,Light Truck and SUV,0.17977758991009998
484,2040,CAZ,Light Truck and SUV,0.17872845419841896
485,2045,CAZ,Light Truck and SUV,0.17773607156111498
486,2050,CAZ,Light Truck and SUV,0.17675378247572698
487,2055,CAZ,Light Truck and SUV,0.176396854173625
488,2060,CAZ,Light Truck and SUV,0.176034801969467
489,2070,CAZ,Light Truck and SUV,0.17518874297064002
490,2080,CAZ,Light Truck and SUV,0.174222711122552
491,2090,CAZ,Light Truck and SUV,0.17322153069493598
492,2100,CAZ,Light Truck and SUV,0.17268451749326502
493,1990,CAZ,Light Truck and SUV,0.156646133907889
494,2005,CAZ,Light Truck and SUV,0.157644563136612
495,2010,CAZ,Light Truck and SUV,0.158401405746587
496,2015,CAZ,Light Truck and SUV,0.158993359564518
497,2020,CAZ,Light Truck and SUV,0.161450299954368
498,2025,CAZ,Light Truck and SUV,0.160948132036438
499,2030,CAZ,Light Truck and SUV,0.16035256773256698
500,2035,CAZ,Light Truck and SUV,0.159663769146649
501,2040,CAZ,Light Truck and SUV,0.159707415025126
502,2045,CAZ,Light Truck and SUV,0.159799407139684
503,2050,CAZ,Light Truck and SUV,0.15989870764048497
504,2055,CAZ,Light Truck and SUV,0.160028148027805
505,2060,CAZ,Light Truck and SUV,0.160155751841507
506,2070,CAZ,Light Truck and SUV,0.160300559002539
507,2080,CAZ,Light Truck and SUV,0.160332454849344
508,2090,CAZ,Light Truck and SUV,0.16031413034164999
509,2100,CAZ,Light Truck and SUV,0.16027029752890803
510,1990,CAZ,Light Truck and SUV,0.1684601966661
511,2005,CAZ,Light Truck and SUV,0.169543373941296
512,2010,CAZ,Light Truck and SUV,0.170364458393194
513,2015,CAZ,Light Truck and SUV,0.171006658065542
514,2020,CAZ,Light Truck and SUV,0.17348329571869
515,2025,CAZ,Light Truck and SUV,0.17300148506386903
516,2030,CAZ,Light Truck and SUV,0.172418312673645
517,2035,CAZ,Light Truck and SUV,0.17173397293528697
518,2040,CAZ,Light Truck and SUV,0.17178132353597303
519,2045,CAZ,Light Truck and SUV,0.171881124067768
520,2050,CAZ,Light Truck and SUV,0.17198885333168498
521,2055,CAZ,Light Truck and SUV,0.17212928079715098
522,2060,CAZ,Light Truck and SUV,0.17226771579810501
523,2070,CAZ,Light Truck and SUV,0.172424814390177
524,2080,CAZ,Light Truck and SUV,0.172459417600338
525,2090,CAZ,Light Truck and SUV,0.17243953768322098
526,2100,CAZ,Light Truck and SUV,0.17239198428103397
527,1990,CAZ,Light Truck and SUV,0.18882408949691198
528,2005,CAZ,Light Truck and SUV,0.19090925022154898
529,2010,CAZ,Light Truck and SUV,0.18781296067709602
530,2015,CAZ,Light Truck and SUV,0.184339835063989
531,2020,CAZ,Light Truck and SUV,0.18038091909891396
532,2025,CAZ,Light Truck and SUV,0.179348859866029
533,2030,CAZ,Light Truck and SUV,0.17813911474665
534,2035,CAZ,Light Truck and SUV,0.176755193148572
535,2040,CAZ,Light Truck and SUV,0.17601935666242
536,2045,CAZ,Light Truck and SUV,0.175381086897318
537,2050,CAZ,Light Truck and SUV,0.17476245968963597
538,2055,CAZ,Light Truck and SUV,0.174619376033458
539,2060,CAZ,Light Truck and SUV,0.174471801871058
540,2070,CAZ,Light Truck and SUV,0.17396934781173598
541,2080,CAZ,Light Truck and SUV,0.17325663237970798
542,2090,CAZ,Light Truck and SUV,0.172451306232793
543,2100,CAZ,Light Truck and SUV,0.17198525046932298
544,1990,CAZ,Midsize Car,0.26998657660985703
545,2005,CAZ,Midsize Car,0.2726727320545
546,2010,CAZ,Midsize Car,0.24700350219909803
547,2015,CAZ,Midsize Car,0.220609375705099
548,2020,CAZ,Midsize Car,0.157002653198243
549,2025,CAZ,Midsize Car,0.16715771181549302
550,2030,CAZ,Midsize Car,0.17710688821273698
551,2035,CAZ,Midsize Car,0.18686003652760602
552,2040,CAZ,Midsize Car,0.18471754882103897
553,2045,CAZ,Midsize Car,0.18267126703330602
554,2050,CAZ,Midsize Car,0.180639231261767
555,2055,CAZ,Midsize Car,0.179673081528418
556,2060,CAZ,Midsize Car,0.178690220320346
557,2070,CAZ,Midsize Car,0.176495065984296
558,2080,CAZ,Midsize Car,0.174087070228322
559,2090,CAZ,Midsize Car,0.17160641573722596
560,2100,CAZ,Midsize Car,0.170314512242839
561,1990,CAZ,Midsize Car,0.461300704184821
562,2005,CAZ,Midsize Car,0.4657366789206721
563,2010,CAZ,Midsize Car,0.376710664092461
564,2015,CAZ,Midsize Car,0.285847720639198
565,2020,CAZ,Midsize Car,0.19329001458053696
566,2025,CAZ,Midsize Car,0.19235468371765302
567,2030,CAZ,Midsize Car,0.19127274681571801
568,2035,CAZ,Midsize Car,0.19003838264753195
569,2040,CAZ,Midsize Car,0.18896662802676897
570,2045,CAZ,Midsize Car,0.187978355992422
571,2050,CAZ,Midsize Car,0.187003823349868
572,2055,CAZ,Midsize Car,0.186679886742954
573,2060,CAZ,Midsize Car,0.186349307804971
574,2070,CAZ,Midsize Car,0.18550481074570802
575,2080,CAZ,Midsize Car,0.18447849047318104
576,2090,CAZ,Midsize Car,0.183390529400626
577,2100,CAZ,Midsize Car,0.182791514756554
578,1990,CAZ,Midsize Car,0.19594774575436302
579,2005,CAZ,Midsize Car,0.197729463605383
580,2010,CAZ,Midsize Car,0.194243171537203
581,2015,CAZ,Midsize Car,0.1904400346501
582,2020,CAZ,Midsize Car,0.186285387592968
583,2025,CAZ,Midsize Car,0.18513546153553198
584,2030,CAZ,Midsize Car,0.183834868982244
585,2035,CAZ,Midsize Car,0.18238631568624203
586,2040,CAZ,Midsize Car,0.181613907867334
587,2045,CAZ,Midsize Car,0.180926114312405
588,2050,CAZ,Midsize Car,0.18025626182586998
589,2055,CAZ,Midsize Car,0.18006646408347196
590,2060,CAZ,Midsize Car,0.179872820559184
591,2070,CAZ,Midsize Car,0.17930808137264398
592,2080,CAZ,Midsize Car,0.17856334887339
593,2090,CAZ,Midsize Car,0.177739324991887
594,2100,CAZ,Midsize Car,0.177273069647988
595,1990,CAZ,Midsize Car,0.16424128586915196
596,2005,CAZ,Midsize Car,0.165734960837769
597,2010,CAZ,Midsize Car,0.166868325668683
598,2015,CAZ,Midsize Car,0.167754655835917
599,2020,CAZ,Midsize Car,0.17043395394436098
600,2025,CAZ,Midsize Car,0.170016315615784
601,2030,CAZ,Midsize Car,0.16945745098555498
602,2035,CAZ,Midsize Car,0.168758257933915
603,2040,CAZ,Midsize Car,0.16882356179410402
604,2045,CAZ,Midsize Car,0.16896128507328498
605,2050,CAZ,Midsize Car,0.169109966033148
606,2055,CAZ,Midsize Car,0.16930375292709696
607,2060,CAZ,Midsize Car,0.16949479638967
608,2070,CAZ,Midsize Car,0.169711546099255
609,2080,CAZ,Midsize Car,0.16975920924365098
610,2090,CAZ,Midsize Car,0.169731678182022
611,2100,CAZ,Midsize Car,0.169665957125963
612,1990,CAZ,Midsize Car,0.17663648352549602
613,2005,CAZ,Midsize Car,0.178253295461142
614,2010,CAZ,Midsize Car,0.179479726348794
615,2015,CAZ,Midsize Car,0.18043888343078401
616,2020,CAZ,Midsize Car,0.18314673318598798
617,2025,CAZ,Midsize Car,0.18275846881237198
618,2030,CAZ,Midsize Car,0.182217458044588
619,2035,CAZ,Midsize Car,0.18152464332785997
620,2040,CAZ,Midsize Car,0.181595340942128
621,2045,CAZ,Midsize Car,0.181744406614806
622,2050,CAZ,Midsize Car,0.181905325538582
623,2055,CAZ,Midsize Car,0.18211509427564698
624,2060,CAZ,Midsize Car,0.18232189110940802
625,2070,CAZ,Midsize Car,0.182556553652437
626,2080,CAZ,Midsize Car,0.182608215563487
627,2090,CAZ,Midsize Car,0.18257848550743602
628,2100,CAZ,Midsize Car,0.182507421371401
629,1990,CAZ,Mini Car,0.202576876146692
630,2005,CAZ,Mini Car,0.202295278909566
631,2010,CAZ,Mini Car,0.18353774410672502
632,2015,CAZ,Mini Car,0.164871869609245
633,2020,CAZ,Mini Car,0.11711849006417999
634,2025,CAZ,Mini Car,0.128024172521706
635,2030,CAZ,Mini Car,0.139964091993217
636,2035,CAZ,Mini Car,0.152936665309918
637,2040,CAZ,Mini Car,0.15609150056263502
638,2045,CAZ,Mini Car,0.159240030831585
639,2050,CAZ,Mini Car,0.162380986353601
640,2055,CAZ,Mini Car,0.16088898841150598
641,2060,CAZ,Mini Car,0.159396990469412
642,2070,CAZ,Mini Car,0.15641299667790698
643,2080,CAZ,Mini Car,0.153429004979085
644,2090,CAZ,Mini Car,0.150445009140022
645,2100,CAZ,Mini Car,0.14895301122048998
646,1990,CAZ,Mini Car,0.351552121050195
647,2005,CAZ,Mini Car,0.3505016815646239
648,2010,CAZ,Mini Car,0.280195734376478
649,2015,CAZ,Mini Car,0.210204600172924
650,2020,CAZ,Mini Car,0.140363582819084
651,2025,CAZ,Mini Car,0.143741527558283
652,2030,CAZ,Mini Car,0.147115914132951
653,2035,CAZ,Mini Car,0.150486146084051
654,2040,CAZ,Mini Car,0.154706202108117
655,2045,CAZ,Mini Car,0.15891950468015698
656,2050,CAZ,Mini Car,0.163124693719804
657,2055,CAZ,Mini Car,0.162631725432759
658,2060,CAZ,Mini Car,0.162138757145714
659,2070,CAZ,Mini Car,0.16115788304976902
660,2080,CAZ,Mini Car,0.160182071431969
661,2090,CAZ,Mini Car,0.159215891149174
662,2100,CAZ,Mini Car,0.158732801007776
663,1990,CAZ,Mini Car,0.10931346795789301
664,2005,CAZ,Mini Car,0.10966766353214301
665,2010,CAZ,Mini Car,0.11306165760381098
666,2015,CAZ,Mini Car,0.116433127088089
667,2020,CAZ,Mini Car,0.12175617192770401
668,2025,CAZ,Mini Car,0.125116281327598
669,2030,CAZ,Mini Car,0.128472067418498
670,2035,CAZ,Mini Car,0.131822805479359
671,2040,CAZ,Mini Car,0.13687815224195501
672,2045,CAZ,Mini Car,0.141925603554438
673,2050,CAZ,Mini Car,0.14696356934899696
674,2055,CAZ,Mini Car,0.14696356934899696
675,2060,CAZ,Mini Car,0.14696356934899696
676,2070,CAZ,Mini Car,0.14696356934899696
677,2080,CAZ,Mini Car,0.14696356934899696
678,2090,CAZ,Mini Car,0.14696356934899696
679,2100,CAZ,Mini Car,0.14696356934899696
680,1990,CAZ,Mini Car,0.118315275796488
681,2005,CAZ,Mini Car,0.118691551579579
682,2010,CAZ,Mini Car,0.122025842680321
683,2015,CAZ,Mini Car,0.12533519543320698
684,2020,CAZ,Mini Car,0.130588956266808
685,2025,CAZ,Mini Car,0.133862592465246
686,2030,CAZ,Mini Car,0.13713199388416303
687,2035,CAZ,Mini Car,0.140396450642807
688,2040,CAZ,Mini Car,0.14534411230204197
689,2045,CAZ,Mini Car,0.15028406122915197
690,2050,CAZ,Mini Car,0.15521474415397302
691,2055,CAZ,Mini Car,0.15521474415397302
692,2060,CAZ,Mini Car,0.15521474415397302
693,2070,CAZ,Mini Car,0.15521474415397302
694,2080,CAZ,Mini Car,0.15521474415397302
695,2090,CAZ,Mini Car,0.15521474415397302
696,2100,CAZ,Mini Car,0.15521474415397302
697,1990,CAZ,Mini Car,0.21992471756160997
698,2005,CAZ,Mini Car,0.21992471756160997
699,2010,CAZ,Mini Car,0.215230655297033
700,2015,CAZ,Mini Car,0.210536593032457
701,2020,CAZ,Mini Car,0.205842530767881
702,2025,CAZ,Mini Car,0.204946175401228
703,2030,CAZ,Mini Car,0.20404982003457603
704,2035,CAZ,Mini Car,0.20315346466792397
705,2040,CAZ,Mini Car,0.203148766274628
706,2045,CAZ,Mini Car,0.203144067881332
707,2050,CAZ,Mini Car,0.203139369488036
708,2055,CAZ,Mini Car,0.20268585154014698
709,2060,CAZ,Mini Car,0.20223233359225798
710,2070,CAZ,Mini Car,0.201325293180042
711,2080,CAZ,Mini Car,0.20041824825138896
712,2090,CAZ,Mini Car,0.199511207807147
713,2100,CAZ,Mini Car,0.19905768758502598
714,1990,CAZ,Moped,0.20712147058463504
715,2005,CAZ,Moped,0.207120434514884
716,2010,CAZ,Moped,0.196645035357757
717,2015,CAZ,Moped,0.186174134150538
718,2020,CAZ,Moped,0.17571003217338502
719,2025,CAZ,Moped,0.17499770864801
720,2030,CAZ,Moped,0.17428373379523002
721,2035,CAZ,Moped,0.17356834358732198
722,2040,CAZ,Moped,0.17285272062884804
723,2045,CAZ,Moped,0.172135768211863
724,2050,CAZ,Moped,0.171417724162478
725,2055,CAZ,Moped,0.17069608896084804
726,2060,CAZ,Moped,0.16997447968358098
727,2070,CAZ,Moped,0.168531420084926
728,2080,CAZ,Moped,0.167088614711214
729,2090,CAZ,Moped,0.16564609007709
730,2100,CAZ,Moped,0.16492448173397
731,1990,CAZ,Moped,0.17915435367248103
732,2005,CAZ,Moped,0.17915387883722
733,2010,CAZ,Moped,0.17915586038151
734,2015,CAZ,Moped,0.17916077786948603
735,2020,CAZ,Moped,0.179169743790017
736,2025,CAZ,Moped,0.179178269761261
737,2030,CAZ,Moped,0.17918504273139998
738,2035,CAZ,Moped,0.179190295241597
739,2040,CAZ,Moped,0.179195365950661
740,2045,CAZ,Moped,0.179199010723614
741,2050,CAZ,Moped,0.179201504397697
742,2055,CAZ,Moped,0.17920014749484603
743,2060,CAZ,Moped,0.179198858973399
744,2070,CAZ,Moped,0.179196615709696
745,2080,CAZ,Moped,0.17919485005915198
746,2090,CAZ,Moped,0.179193418268415
747,2100,CAZ,Moped,0.179192238081249
748,1990,CAZ,Motorcycle (50-250cc),0.207120507981591
749,2005,CAZ,Motorcycle (50-250cc),0.20711988828219197
750,2010,CAZ,Motorcycle (50-250cc),0.19664454916651503
751,2015,CAZ,Motorcycle (50-250cc),0.186173719129254
752,2020,CAZ,Motorcycle (50-250cc),0.17570967110940602
753,2025,CAZ,Motorcycle (50-250cc),0.17499737376745902
754,2030,CAZ,Motorcycle (50-250cc),0.174283422846665
755,2035,CAZ,Motorcycle (50-250cc),0.173568055376565
756,2040,CAZ,Motorcycle (50-250cc),0.172852454655476
757,2045,CAZ,Motorcycle (50-250cc),0.17213552263370901
758,2050,CAZ,Motorcycle (50-250cc),0.17141749675623302
759,2055,CAZ,Motorcycle (50-250cc),0.17069587803773903
760,2060,CAZ,Motorcycle (50-250cc),0.169974284325802
761,2070,CAZ,Motorcycle (50-250cc),0.168531251705826
762,2080,CAZ,Motorcycle (50-250cc),0.16708846753116
763,2090,CAZ,Motorcycle (50-250cc),0.1656459600495
764,2100,CAZ,Motorcycle (50-250cc),0.16492436525075502
765,1990,CAZ,Motorcycle (50-250cc),0.179153526300521
766,2005,CAZ,Motorcycle (50-250cc),0.17915340934075102
767,2010,CAZ,Motorcycle (50-250cc),0.17915541902809803
768,2015,CAZ,Motorcycle (50-250cc),0.17916037858797698
769,2020,CAZ,Motorcycle (50-250cc),0.17916937420239396
770,2025,CAZ,Motorcycle (50-250cc),0.179177925500133
771,2030,CAZ,Motorcycle (50-250cc),0.179184721682471
772,2035,CAZ,Motorcycle (50-250cc),0.17918999636106397
773,2040,CAZ,Motorcycle (50-250cc),0.17919508890692104
774,2045,CAZ,Motorcycle (50-250cc),0.179198753775079
775,2050,CAZ,Motorcycle (50-250cc),0.179201265380526
776,2055,CAZ,Motorcycle (50-250cc),0.17919992476993898
777,2060,CAZ,Motorcycle (50-250cc),0.17919865171945698
778,2070,CAZ,Motorcycle (50-250cc),0.17919643538950303
779,2080,CAZ,Motorcycle (50-250cc),0.179194690937731
780,2090,CAZ,Motorcycle (50-250cc),0.179193276337041
781,2100,CAZ,Motorcycle (50-250cc),0.179192110318952
782,1990,CAZ,Motorcycle (>250cc),0.323110322220598
783,2005,CAZ,Motorcycle (>250cc),0.324954782117442
784,2010,CAZ,Motorcycle (>250cc),0.3146364682535
785,2015,CAZ,Motorcycle (>250cc),0.303986427488565
786,2020,CAZ,Motorcycle (>250cc),0.292671810046955
787,2025,CAZ,Motorcycle (>250cc),0.292097459142015
788,2030,CAZ,Motorcycle (>250cc),0.291360748325819
789,2035,CAZ,Motorcycle (>250cc),0.29045916045355996
790,2040,CAZ,Motorcycle (>250cc),0.289628198808222
791,2045,CAZ,Motorcycle (>250cc),0.28888553235271197
792,2050,CAZ,Motorcycle (>250cc),0.288157472630125
793,2055,CAZ,Motorcycle (>250cc),0.28796610064055
794,2060,CAZ,Motorcycle (>250cc),0.28776726426560806
795,2070,CAZ,Motorcycle (>250cc),0.287166412875909
796,2080,CAZ,Motorcycle (>250cc),0.286364482163305
797,2090,CAZ,Motorcycle (>250cc),0.285481609134026
798,2100,CAZ,Motorcycle (>250cc),0.28498263802847495
799,1990,CAZ,Motorcycle (>250cc),0.312065850814606
800,2005,CAZ,Motorcycle (>250cc),0.31378398138206604
801,2010,CAZ,Motorcycle (>250cc),0.31508001818214004
802,2015,CAZ,Motorcycle (>250cc),0.316094733697524
803,2020,CAZ,Motorcycle (>250cc),0.31649343145067604
804,2025,CAZ,Motorcycle (>250cc),0.316904974266343
805,2030,CAZ,Motorcycle (>250cc),0.317155766401147
806,2035,CAZ,Motorcycle (>250cc),0.31724656378450705
807,2040,CAZ,Motorcycle (>250cc),0.317322059838552
808,2045,CAZ,Motorcycle (>250cc),0.317480147391406
809,2050,CAZ,Motorcycle (>250cc),0.317650620113263
810,2055,CAZ,Motorcycle (>250cc),0.317872581680873
811,2060,CAZ,Motorcycle (>250cc),0.31809136688742895
812,2070,CAZ,Motorcycle (>250cc),0.31833997946385606
813,2080,CAZ,Motorcycle (>250cc),0.318395247596532
814,2090,CAZ,Motorcycle (>250cc),0.31836443867333397
815,2100,CAZ,Motorcycle (>250cc),0.31828988570390304
816,1990,CAZ,Passenger Rail_tmp_vehicletype,0.546017038444699
817,2005,CAZ,Passenger Rail_tmp_vehicletype,0.5472424647519231
818,2010,CAZ,Passenger Rail_tmp_vehicletype,0.548156352065757
819,2015,CAZ,Passenger Rail_tmp_vehicletype,0.548876436236709
820,2020,CAZ,Passenger Rail_tmp_vehicletype,0.549166565390725
821,2025,CAZ,Passenger Rail_tmp_vehicletype,0.549464220223468
822,2030,CAZ,Passenger Rail_tmp_vehicletype,0.549649334509127
823,2035,CAZ,Passenger Rail_tmp_vehicletype,0.549722718808495
824,2040,CAZ,Passenger Rail_tmp_vehicletype,0.549784969519235
825,2045,CAZ,Passenger Rail_tmp_vehicletype,0.549904439253671
826,2050,CAZ,Passenger Rail_tmp_vehicletype,0.550032224713688
827,2055,CAZ,Passenger Rail_tmp_vehicletype,0.5501960513774561
828,2060,CAZ,Passenger Rail_tmp_vehicletype,0.5503575908781079
829,2070,CAZ,Passenger Rail_tmp_vehicletype,0.5505488233814909
830,2080,CAZ,Passenger Rail_tmp_vehicletype,0.5506048703440379
831,2090,CAZ,Passenger Rail_tmp_vehicletype,0.550598993029578
832,2100,CAZ,Passenger Rail_tmp_vehicletype,0.55055527271218
833,1990,CAZ,Passenger Rail_tmp_vehicletype,0.8800177108105992
834,2005,CAZ,Passenger Rail_tmp_vehicletype,0.882993508018516
835,2010,CAZ,Passenger Rail_tmp_vehicletype,0.885243448782808
836,2015,CAZ,Passenger Rail_tmp_vehicletype,0.887014197533707
837,2020,CAZ,Passenger Rail_tmp_vehicletype,0.887731024343094
838,2025,CAZ,Passenger Rail_tmp_vehicletype,0.8884674242610391
839,2030,CAZ,Passenger Rail_tmp_vehicletype,0.888928348854768
840,2035,CAZ,Passenger Rail_tmp_vehicletype,0.889115839742916
841,2040,CAZ,Passenger Rail_tmp_vehicletype,0.8892759967180408
842,2045,CAZ,Passenger Rail_tmp_vehicletype,0.889576238260821
843,2050,CAZ,Passenger Rail_tmp_vehicletype,0.88989688822227
844,2055,CAZ,Passenger Rail_tmp_vehicletype,0.8903048044500209
845,2060,CAZ,Passenger Rail_tmp_vehicletype,0.890706879486067
846,2070,CAZ,Passenger Rail_tmp_vehicletype,0.8911890477901179
847,2080,CAZ,Passenger Rail_tmp_vehicletype,0.8913419206200189
848,2090,CAZ,Passenger Rail_tmp_vehicletype,0.8913468731280699
849,2100,CAZ,Passenger Rail_tmp_vehicletype,0.8912497009572808
850,1990,CAZ,Subcompact Car,0.237311532661625
851,2005,CAZ,Subcompact Car,0.23731108488316602
852,2010,CAZ,Subcompact Car,0.23174083254086497
853,2015,CAZ,Subcompact Car,0.22616852833569395
854,2020,CAZ,Subcompact Car,0.174733205192422
855,2025,CAZ,Subcompact Car,0.186359114195619
856,2030,CAZ,Subcompact Car,0.198157263431735
857,2035,CAZ,Subcompact Car,0.21012756556670498
858,2040,CAZ,Subcompact Car,0.209085772156615
859,2045,CAZ,Subcompact Car,0.20804315984636
860,2050,CAZ,Subcompact Car,0.20699981711135
861,2055,CAZ,Subcompact Car,0.20628671965268103
862,2060,CAZ,Subcompact Car,0.205573632983131
863,2070,CAZ,Subcompact Car,0.20414740052619604
864,2080,CAZ,Subcompact Car,0.202721032590958
865,2090,CAZ,Subcompact Car,0.20129457970901501
866,2100,CAZ,Subcompact Car,0.200581693350236
867,1990,CAZ,Subcompact Car,0.330495239625898
868,2005,CAZ,Subcompact Car,0.330495569392992
869,2010,CAZ,Subcompact Car,0.31383752999126596
870,2015,CAZ,Subcompact Car,0.297167288539542
871,2020,CAZ,Subcompact Car,0.280510023239259
872,2025,CAZ,Subcompact Car,0.27869487712608004
873,2030,CAZ,Subcompact Car,0.27687778436589194
874,2035,CAZ,Subcompact Car,0.275059162816617
875,2040,CAZ,Subcompact Car,0.27482056175450603
876,2045,CAZ,Subcompact Car,0.274580634832426
877,2050,CAZ,Subcompact Car,0.274339465918349
878,2055,CAZ,Subcompact Car,0.273990666124168
879,2060,CAZ,Subcompact Car,0.273641757838763
880,2070,CAZ,Subcompact Car,0.272944451938345
881,2080,CAZ,Subcompact Car,0.272247407470379
882,2090,CAZ,Subcompact Car,0.27155183362757
883,2100,CAZ,Subcompact Car,0.271204868563687
884,1990,CAZ,Subcompact Car,0.21965361994076002
885,2005,CAZ,Subcompact Car,0.21965361994076002
886,2010,CAZ,Subcompact Car,0.214965343970358
887,2015,CAZ,Subcompact Car,0.21027706799995602
888,2020,CAZ,Subcompact Car,0.205588792029554
889,2025,CAZ,Subcompact Car,0.20469354158557798
890,2030,CAZ,Subcompact Car,0.20379829114160103
891,2035,CAZ,Subcompact Car,0.20290304069762397
892,2040,CAZ,Subcompact Car,0.20289834809596102
893,2045,CAZ,Subcompact Car,0.202893655494298
894,2050,CAZ,Subcompact Car,0.20288896289263603
895,2055,CAZ,Subcompact Car,0.20243600398894102
896,2060,CAZ,Subcompact Car,0.20198304508524698
897,2070,CAZ,Subcompact Car,0.20107712276698803
898,2080,CAZ,Subcompact Car,0.20017119593785998
899,2090,CAZ,Subcompact Car,0.199265273587615
900,2100,CAZ,Subcompact Car,0.198812312412492
901,1990,CAZ,Subcompact Car,0.18407114047986803
902,2005,CAZ,Subcompact Car,0.18407022578291302
903,2010,CAZ,Subcompact Car,0.18462377352676398
904,2015,CAZ,Subcompact Car,0.185180047778405
905,2020,CAZ,Subcompact Car,0.18805412709852498
906,2025,CAZ,Subcompact Car,0.187943716054932
907,2030,CAZ,Subcompact Car,0.187832248177276
908,2035,CAZ,Subcompact Car,0.18771992851538397
909,2040,CAZ,Subcompact Car,0.188591991691643
910,2045,CAZ,Subcompact Car,0.18946320529115196
911,2050,CAZ,Subcompact Car,0.19033366182517997
912,2055,CAZ,Subcompact Car,0.190327404088219
913,2060,CAZ,Subcompact Car,0.190321111553323
